step,temp,weight,cost,best_weight,sat_clauses,sat_clauses_best
10806,31803.2,2620,-2466,4790,66,71
10807,31803.2,2989,-2097,4790,67,71
10808,31803.2,2762,-2324,4790,66,71
10809,31803.2,2780,-2306,4790,66,71
10810,31803.2,2762,-2324,4790,66,71
10811,31803.2,3239,-1847,4790,70,71
10812,31803.2,3411,-1675,4790,70,71
10813,31803.2,3660,-1426,4790,70,71
10814,31803.2,3390,-1696,4790,69,71
10815,31803.2,3408,-1678,4790,67,71
10816,31803.2,3678,-1408,4790,68,71
10817,31803.2,3408,-1678,4790,67,71
10818,31803.2,3039,-2047,4790,66,71
10819,31803.2,2976,-2110,4790,67,71
10820,31803.2,2528,-2558,4790,66,71
10821,31803.2,2356,-2730,4790,70,71
10822,31803.2,2725,-2361,4790,70,71
10823,31803.2,2743,-2343,4790,68,71
10824,31803.2,2951,-2135,4790,68,71
10825,31803.2,2659,-2427,4790,67,71
10826,31803.2,2182,-2904,4790,66,71
10827,31803.2,1974,-3112,4790,67,71
10828,31803.2,1605,-3481,4790,66,71
10829,31803.2,1421,-3665,4790,67,71
10830,31803.2,948,-4138,4790,63,71
10831,31803.2,471,-4615,4790,63,71
10832,31803.2,840,-4246,4790,63,71
10833,31803.2,1067,-4019,4790,62,71
10834,31803.2,1239,-3847,4790,58,71
10835,31803.2,1447,-3639,4790,58,71
10836,31803.2,1510,-3576,4790,61,71
10837,31803.2,1737,-3349,4790,57,71
10838,31803.2,1565,-3521,4790,60,71
10839,31803.2,1379,-3707,4790,60,71
10840,31803.2,1636,-3450,4790,57,71
10841,31803.2,1267,-3819,4790,57,71
10842,31803.2,1715,-3371,4790,60,71
10843,31803.2,1697,-3389,4790,57,71
10844,31803.2,1470,-3616,4790,55,71
10845,31803.2,1654,-3432,4790,54,71
10846,31803.2,1946,-3140,4790,56,71
10847,31803.2,2220,-2866,4790,57,71
10848,31803.2,2012,-3074,4790,60,71
10849,31803.2,2198,-2888,4790,59,71
10850,31803.2,2567,-2519,4790,56,71
10851,31803.2,2549,-2537,4790,59,71
10852,31803.2,3022,-2064,4790,62,71
10853,31803.2,2959,-2127,4790,62,71
10854,31803.2,2775,-2311,4790,61,71
10855,31803.2,2793,-2293,4790,61,71
10856,31803.2,2566,-2520,4790,62,71
10857,31803.2,2793,-2293,4790,61,71
10858,31803.2,2775,-2311,4790,61,71
10859,31803.2,2518,-2568,4790,62,71
10860,31803.2,2536,-2550,4790,60,71
10861,31803.2,2350,-2736,4790,59,71
10862,31803.2,2123,-2963,4790,59,71
10863,31803.2,2141,-2945,4790,64,71
10864,31803.2,2325,-2761,4790,65,71
10865,31803.2,1852,-3234,4790,62,71
10866,31803.2,2329,-2757,4790,62,71
10867,31803.2,2311,-2775,4790,59,71
10868,31803.2,1834,-3252,4790,58,71
10869,31803.2,1816,-3270,4790,60,71
10870,31803.2,2043,-3043,4790,61,71
10871,31803.2,2270,-2816,4790,59,71
10872,31803.2,2467,-2619,4790,60,71
10873,31803.2,2944,-2142,4790,62,71
10874,31803.2,2747,-2339,4790,61,71
10875,31803.2,2933,-2153,4790,61,71
10876,31803.2,2456,-2630,4790,60,71
10877,31803.2,2008,-3078,4790,60,71
10878,31803.2,1781,-3305,4790,63,71
10879,31803.2,1597,-3489,4790,62,71
10880,31803.2,1615,-3471,4790,60,71
10881,31803.2,1885,-3201,4790,62,71
10882,31803.2,1867,-3219,4790,62,71
10883,31803.2,1640,-3446,4790,63,71
10884,31803.2,1824,-3262,4790,64,71
10885,31803.2,2081,-3005,4790,60,71
10886,31803.2,2554,-2532,4790,64,71
10887,31803.2,2726,-2360,4790,62,71
10888,31803.2,2953,-2133,4790,60,71
10889,31803.2,3430,-1656,4790,62,71
10890,31803.2,3657,-1429,4790,60,71
10891,31167.1,3180,-1906,4790,59,71
10892,31167.1,3628,-1458,4790,63,71
10893,31167.1,3180,-1906,4790,59,71
10894,31167.1,3008,-2078,4790,61,71
10895,31167.1,3026,-2060,4790,62,71
10896,31167.1,3503,-1583,4790,66,71
10897,31167.1,3711,-1375,4790,66,71
10898,31167.1,3527,-1559,4790,66,71
10899,31167.1,3975,-1111,4790,68,71
10900,31167.1,3748,-1338,4790,66,71
10901,31167.1,3945,-1141,4790,65,71
10902,31167.1,3653,-1433,4790,65,71
10903,31167.1,3426,-1660,4790,66,71
10904,31167.1,3444,-1642,4790,65,71
10905,31167.1,3247,-1839,4790,65,71
10906,31167.1,3229,-1857,4790,66,71
10907,31167.1,3247,-1839,4790,65,71
10908,31167.1,2990,-2096,4790,67,71
10909,31167.1,2972,-2114,4790,65,71
10910,31167.1,2786,-2300,4790,63,71
10911,31167.1,2537,-2549,4790,62,71
10912,31167.1,2064,-3022,4790,61,71
10913,31167.1,1856,-3230,4790,61,71
10914,31167.1,1838,-3248,4790,62,71
10915,31167.1,2035,-3051,4790,63,71
10916,31167.1,2327,-2759,4790,63,71
10917,31167.1,2554,-2532,4790,64,71
10918,31167.1,2284,-2802,4790,63,71
10919,31167.1,1807,-3279,4790,61,71
10920,31167.1,2284,-2802,4790,65,71
10921,31167.1,2087,-2999,4790,64,71
10922,31167.1,2105,-2981,4790,63,71
10923,31167.1,1878,-3208,4790,62,71
10924,31167.1,1401,-3685,4790,60,71
10925,31167.1,953,-4133,4790,63,71
10926,31167.1,661,-4425,4790,63,71
10927,31167.1,1134,-3952,4790,66,71
10928,31167.1,1197,-3889,4790,65,71
10929,31167.1,1134,-3952,4790,66,71
10930,31167.1,1331,-3755,4790,65,71
10931,31167.1,1808,-3278,4790,66,71
10932,31167.1,1790,-3296,4790,66,71
10933,31167.1,2047,-3039,4790,65,71
10934,31167.1,2219,-2867,4790,65,71
10935,31167.1,2446,-2640,4790,64,71
10936,31167.1,2464,-2622,4790,65,71
10937,31167.1,2292,-2794,4790,65,71
10938,31167.1,2464,-2622,4790,65,71
10939,31167.1,2292,-2794,4790,65,71
10940,31167.1,2355,-2731,4790,66,71
10941,31167.1,1986,-3100,4790,66,71
10942,31167.1,2434,-2652,4790,66,71
10943,31167.1,2642,-2444,4790,63,71
10944,31167.1,2368,-2718,4790,62,71
10945,31167.1,2160,-2926,4790,65,71
10946,31167.1,2434,-2652,4790,66,71
10947,31167.1,2452,-2634,4790,65,71
10948,31167.1,2744,-2342,4790,65,71
10949,31167.1,2296,-2790,4790,65,71
10950,31167.1,2004,-3082,4790,65,71
10951,31167.1,1527,-3559,4790,65,71
10952,31167.1,1713,-3373,4790,62,71
10953,31167.1,2005,-3081,4790,62,71
10954,31167.1,2482,-2604,4790,65,71
10955,31167.1,2464,-2622,4790,65,71
10956,31167.1,2278,-2808,4790,66,71
10957,31167.1,2755,-2331,4790,67,71
10958,31167.1,3025,-2061,4790,67,71
10959,31167.1,3252,-1834,4790,68,71
10960,31167.1,2775,-2311,4790,66,71
10961,31167.1,2505,-2581,4790,65,71
10962,31167.1,2775,-2311,4790,66,71
10963,31167.1,2793,-2293,4790,66,71
10964,31167.1,2977,-2109,4790,65,71
10965,31167.1,3425,-1661,4790,67,71
10966,31167.1,3133,-1953,4790,66,71
10967,31167.1,2949,-2137,4790,66,71
10968,31167.1,3241,-1845,4790,67,71
10969,31167.1,3610,-1476,4790,66,71
10970,31167.1,3794,-1292,4790,66,71
10971,31167.1,4002,-1084,4790,65,71
10972,31167.1,3794,-1292,4790,66,71
10973,31167.1,3731,-1355,4790,67,71
10974,31167.1,3534,-1552,4790,67,71
10975,31167.1,3307,-1779,4790,66,71
10976,31167.1,3515,-1571,4790,65,71
10977,31167.1,3307,-1779,4790,66,71
10978,31167.1,3050,-2036,4790,68,71
10979,31167.1,3527,3527,4790,71,71
10980,31167.1,3235,3235,4790,71,71
10981,31167.1,3421,-1665,4790,70,71
10982,31167.1,3237,-1849,4790,70,71
10983,31167.1,3409,-1677,4790,69,71
10984,31167.1,3135,-1951,4790,67,71
10985,31167.1,3343,-1743,4790,68,71
10986,31167.1,3570,-1516,4790,68,71
10987,31167.1,3384,-1702,4790,69,71
10988,31167.1,2911,-2175,4790,66,71
10989,31167.1,2739,-2347,4790,67,71
10990,30543.8,2721,-2365,4790,65,71
10991,30543.8,2739,-2347,4790,67,71
10992,30543.8,2936,-2150,4790,68,71
10993,30543.8,3193,-1893,4790,66,71
10994,30543.8,2936,-2150,4790,68,71
10995,30543.8,2999,-2087,4790,67,71
10996,30543.8,3291,-1795,4790,67,71
10997,30543.8,2814,-2272,4790,66,71
10998,30543.8,2606,-2480,4790,66,71
10999,30543.8,3083,-2003,4790,67,71
11000,30543.8,2791,-2295,4790,66,71
11001,30543.8,3040,-2046,4790,67,71
11002,30543.8,2813,-2273,4790,66,71
11003,30543.8,2999,-2087,4790,64,71
11004,30543.8,2522,-2564,4790,60,71
11005,30543.8,2325,-2761,4790,60,71
11006,30543.8,2552,-2534,4790,62,71
11007,30543.8,2534,-2552,4790,60,71
11008,30543.8,3011,-2075,4790,65,71
11009,30543.8,3195,-1891,4790,64,71
11010,30543.8,3668,-1418,4790,69,71
11011,30543.8,3840,-1246,4790,69,71
11012,30543.8,3471,-1615,4790,66,71
11013,30543.8,3244,-1842,4790,66,71
11014,30543.8,3226,-1860,4790,69,71
11015,30543.8,3040,-2046,4790,68,71
11016,30543.8,2813,-2273,4790,67,71
11017,30543.8,2543,-2543,4790,66,71
11018,30543.8,2561,-2525,4790,64,71
11019,30543.8,2498,-2588,4790,66,71
11020,30543.8,2021,-3065,4790,64,71
11021,30543.8,2248,-2838,4790,63,71
11022,30543.8,2540,-2546,4790,64,71
11023,30543.8,2909,-2177,4790,64,71
11024,30543.8,3183,-1903,4790,66,71
11025,30543.8,2956,-2130,4790,67,71
11026,30543.8,2508,-2578,4790,66,71
11027,30543.8,2234,-2852,4790,64,71
11028,30543.8,2682,-2404,4790,65,71
11029,30543.8,2234,-2852,4790,64,71
11030,30543.8,2431,-2655,4790,63,71
11031,30543.8,2494,-2592,4790,64,71
11032,30543.8,2245,-2841,4790,64,71
11033,30543.8,2502,-2584,4790,66,71
11034,30543.8,2520,-2566,4790,64,71
11035,30543.8,2263,-2823,4790,64,71
11036,30543.8,2537,-2549,4790,66,71
11037,30543.8,2807,-2279,4790,67,71
11038,30543.8,3284,-1802,4790,68,71
11039,30543.8,3266,-1820,4790,67,71
11040,30543.8,3284,-1802,4790,68,71
11041,30543.8,2807,-2279,4790,66,71
11042,30543.8,2515,-2571,4790,66,71
11043,30543.8,2992,-2094,4790,68,71
11044,30543.8,3440,-1646,4790,68,71
11045,30543.8,2963,-2123,4790,65,71
11046,30543.8,3440,-1646,4790,68,71
11047,30543.8,3071,-2015,4790,65,71
11048,30543.8,2623,-2463,4790,65,71
11049,30543.8,2605,-2481,4790,65,71
11050,30543.8,2335,-2751,4790,64,71
11051,30543.8,2317,-2769,4790,66,71
11052,30543.8,2145,-2941,4790,67,71
11053,30543.8,2082,-3004,4790,69,71
11054,30543.8,2530,-2556,4790,70,71
11055,30543.8,2548,-2538,4790,69,71
11056,30543.8,2720,-2366,4790,68,71
11057,30543.8,2990,-2096,4790,68,71
11058,30543.8,2517,-2569,4790,66,71
11059,30543.8,2744,-2342,4790,65,71
11060,30543.8,2762,-2324,4790,66,71
11061,30543.8,3054,-2032,4790,67,71
11062,30543.8,3281,-1805,4790,68,71
11063,30543.8,2804,-2282,4790,65,71
11064,30543.8,2632,-2454,4790,66,71
11065,30543.8,2881,-2205,4790,67,71
11066,30543.8,2607,-2479,4790,67,71
11067,30543.8,2976,-2110,4790,68,71
11068,30543.8,2792,-2294,4790,68,71
11069,30543.8,2978,-2108,4790,67,71
11070,30543.8,2686,-2400,4790,66,71
11071,30543.8,2500,-2586,4790,67,71
11072,30543.8,2774,-2312,4790,67,71
11073,30543.8,2577,-2509,4790,66,71
11074,30543.8,3050,-2036,4790,69,71
11075,30543.8,3247,-1839,4790,69,71
11076,30543.8,3724,3724,4790,71,71
11077,30543.8,3896,3896,4790,71,71
11078,30543.8,3669,3669,4790,71,71
11079,30543.8,3877,3877,4790,71,71
11080,30543.8,4061,-1025,4790,70,71
11081,30543.8,4353,-733,4790,70,71
11082,30543.8,4104,-982,4790,70,71
11083,30543.8,4086,-1000,4790,69,71
11084,30543.8,4068,4068,4790,71,71
11085,30543.8,4086,-1000,4790,68,71
11086,30543.8,3902,-1184,4790,68,71
11087,30543.8,3610,-1476,4790,69,71
11088,30543.8,3902,-1184,4790,68,71
11089,29932.9,3884,3884,4790,71,71
11090,29932.9,3947,-1139,4790,69,71
11091,29932.9,3884,3884,4790,71,71
11092,29932.9,3436,-1650,4790,68,71
11093,29932.9,3884,3884,4790,71,71
11094,29932.9,3592,3592,4790,71,71
11095,29932.9,3610,-1476,4790,69,71
11096,29932.9,3413,-1673,4790,69,71
11097,29932.9,3044,-2042,4790,67,71
11098,29932.9,2836,-2250,4790,67,71
11099,29932.9,3205,-1881,4790,69,71
11100,29932.9,2757,-2329,4790,68,71
11101,29932.9,2483,-2603,4790,67,71
11102,29932.9,2931,-2155,4790,68,71
11103,29932.9,2949,-2137,4790,69,71
11104,29932.9,3241,-1845,4790,69,71
11105,29932.9,3069,-2017,4790,70,71
11106,29932.9,2842,-2244,4790,69,71
11107,29932.9,3099,-1987,4790,67,71
11108,29932.9,3296,-1790,4790,67,71
11109,29932.9,3039,-2047,4790,69,71
11110,29932.9,2591,-2495,4790,68,71
11111,29932.9,2573,-2513,4790,68,71
11112,29932.9,2555,-2531,4790,70,71
11113,29932.9,2782,-2304,4790,70,71
11114,29932.9,3056,-2030,4790,70,71
11115,29932.9,2859,2859,4790,71,71
11116,29932.9,2859,2859,4790,71,71
11117,29932.9,2490,-2596,4790,70,71
11118,29932.9,2220,2220,4790,71,71
11119,29932.9,2392,-2694,4790,69,71
11120,29932.9,2761,-2325,4790,70,71
11121,29932.9,2589,2589,4790,71,71
11122,29932.9,2362,2362,4790,71,71
11123,29932.9,2632,2632,4790,71,71
11124,29932.9,2632,2632,4790,71,71
11125,29932.9,2816,2816,4790,71,71
11126,29932.9,3024,3024,4790,71,71
11127,29932.9,3042,-2044,4790,68,71
11128,29932.9,3024,3024,4790,71,71
11129,29932.9,2655,-2431,4790,70,71
11130,29932.9,2882,2882,4790,71,71
11131,29932.9,3109,-1977,4790,70,71
11132,29932.9,2925,-2161,4790,70,71
11133,29932.9,2943,-2143,4790,67,71
11134,29932.9,3115,-1971,4790,65,71
11135,29932.9,3563,-1523,4790,68,71
11136,29932.9,3355,-1731,4790,69,71
11137,29932.9,3541,-1545,4790,66,71
11138,29932.9,3064,-2022,4790,65,71
11139,29932.9,2878,-2208,4790,68,71
11140,29932.9,2941,-2145,4790,67,71
11141,29932.9,2769,-2317,4790,67,71
11142,29932.9,2787,-2299,4790,67,71
11143,29932.9,2995,-2091,4790,66,71
11144,29932.9,3181,-1905,4790,66,71
11145,29932.9,2995,-2091,4790,66,71
11146,29932.9,2768,-2318,4790,64,71
11147,29932.9,2750,-2336,4790,65,71
11148,29932.9,2999,-2087,4790,65,71
11149,29932.9,3226,-1860,4790,66,71
11150,29932.9,2999,-2087,4790,65,71
11151,29932.9,2725,-2361,4790,64,71
11152,29932.9,2897,-2189,4790,63,71
11153,29932.9,3094,-1992,4790,63,71
11154,29932.9,2922,-2164,4790,64,71
11155,29932.9,3179,-1907,4790,64,71
11156,29932.9,3548,-1538,4790,65,71
11157,29932.9,4025,-1061,4790,68,71
11158,29932.9,3828,-1258,4790,68,71
11159,29932.9,3620,-1466,4790,69,71
11160,29932.9,3847,-1239,4790,69,71
11161,29932.9,4044,-1042,4790,69,71
11162,29932.9,4216,-870,4790,69,71
11163,29932.9,3739,-1347,4790,68,71
11164,29932.9,4216,-870,4790,69,71
11165,29932.9,4402,-684,4790,66,71
11166,29932.9,4216,-870,4790,69,71
11167,29932.9,4198,4198,4790,71,71
11168,29932.9,3971,3971,4790,71,71
11169,29932.9,3701,-1385,4790,70,71
11170,29932.9,3885,-1201,4790,70,71
11171,29932.9,3903,-1183,4790,66,71
11172,29932.9,3885,-1201,4790,70,71
11173,29932.9,3822,3822,4790,71,71
11174,29932.9,4092,4092,4790,71,71
11175,29932.9,3615,-1471,4790,66,71
11176,29932.9,3138,-1948,4790,65,71
11177,29932.9,3412,-1674,4790,63,71
11178,29932.9,3430,-1656,4790,59,71
11179,29932.9,3448,-1638,4790,63,71
11180,29932.9,2975,-2111,4790,62,71
11181,29932.9,2957,-2129,4790,64,71
11182,29932.9,3184,-1902,4790,63,71
11183,29932.9,2957,-2129,4790,62,71
11184,29932.9,2773,-2313,4790,62,71
11185,29932.9,2325,-2761,4790,59,71
11186,29932.9,2033,-3053,4790,58,71
11187,29932.9,1861,-3225,4790,59,71
11188,29334.2,1604,-3482,4790,61,71
11189,29334.2,1776,-3310,4790,59,71
11190,29334.2,1506,-3580,4790,59,71
11191,29334.2,1334,-3752,4790,61,71
11192,29334.2,1807,-3279,4790,65,71
11193,29334.2,1533,-3553,4790,67,71
11194,29334.2,1164,-3922,4790,68,71
11195,29334.2,1372,-3714,4790,66,71
11196,29334.2,1175,-3911,4790,67,71
11197,29334.2,1449,-3637,4790,66,71
11198,29334.2,1431,-3655,4790,65,71
11199,29334.2,1688,-3398,4790,63,71
11200,29334.2,1414,-3672,4790,64,71
11201,29334.2,1157,-3929,4790,66,71
11202,29334.2,1341,-3745,4790,65,71
11203,29334.2,1157,-3929,4790,66,71
11204,29334.2,1634,-3452,4790,68,71
11205,29334.2,1820,-3266,4790,69,71
11206,29334.2,2268,-2818,4790,69,71
11207,29334.2,2082,-3004,4790,68,71
11208,29334.2,2374,-2712,4790,68,71
11209,29334.2,2851,2851,4790,71,71
11210,29334.2,2643,2643,4790,71,71
11211,29334.2,2643,2643,4790,71,71
11212,29334.2,2913,-2173,4790,70,71
11213,29334.2,2643,2643,4790,71,71
11214,29334.2,2166,-2920,4790,68,71
11215,29334.2,1718,-3368,4790,69,71
11216,29334.2,1245,-3841,4790,64,71
11217,29334.2,1614,-3472,4790,63,71
11218,29334.2,1322,-3764,4790,62,71
11219,29334.2,1795,-3291,4790,68,71
11220,29334.2,1813,-3273,4790,69,71
11221,29334.2,1985,-3101,4790,65,71
11222,29334.2,1813,-3273,4790,69,71
11223,29334.2,2010,-3076,4790,69,71
11224,29334.2,2458,-2628,4790,70,71
11225,29334.2,2935,-2151,4790,69,71
11226,29334.2,2917,2917,4790,71,71
11227,29334.2,3174,3174,4790,71,71
11228,29334.2,2977,2977,4790,71,71
11229,29334.2,3247,3247,4790,71,71
11230,29334.2,2977,2977,4790,71,71
11231,29334.2,2977,2977,4790,71,71
11232,29334.2,2977,2977,4790,71,71
11233,29334.2,2995,-2091,4790,69,71
11234,29334.2,3269,-1817,4790,70,71
11235,29334.2,3020,-2066,4790,70,71
11236,29334.2,3217,-1869,4790,70,71
11237,29334.2,3235,-1851,4790,69,71
11238,29334.2,3298,-1788,4790,67,71
11239,29334.2,2850,-2236,4790,66,71
11240,29334.2,3058,-2028,4790,64,71
11241,29334.2,3040,-2046,4790,62,71
11242,29334.2,2671,-2415,4790,63,71
11243,29334.2,2653,-2433,4790,66,71
11244,29334.2,2590,-2496,4790,68,71
11245,29334.2,2113,-2973,4790,63,71
11246,29334.2,2561,-2525,4790,65,71
11247,29334.2,2088,-2998,4790,61,71
11248,29334.2,2106,-2980,4790,61,71
11249,29334.2,1879,-3207,4790,62,71
11250,29334.2,2356,-2730,4790,65,71
11251,29334.2,2148,-2938,4790,65,71
11252,29334.2,2621,-2465,4790,70,71
11253,29334.2,2144,-2942,4790,67,71
11254,29334.2,1947,-3139,4790,68,71
11255,29334.2,2316,-2770,4790,67,71
11256,29334.2,2565,-2521,4790,68,71
11257,29334.2,2583,-2503,4790,66,71
11258,29334.2,2780,-2306,4790,66,71
11259,29334.2,2762,-2324,4790,62,71
11260,29334.2,3054,-2032,4790,62,71
11261,29334.2,3117,-1969,4790,62,71
11262,29334.2,2748,-2338,4790,64,71
11263,29334.2,2491,-2595,4790,64,71
11264,29334.2,2677,-2409,4790,66,71
11265,29334.2,2200,-2886,4790,61,71
11266,29334.2,2457,-2629,4790,59,71
11267,29334.2,2439,-2647,4790,61,71
11268,29334.2,2916,-2170,4790,66,71
11269,29334.2,3393,-1693,4790,69,71
11270,29334.2,3565,-1521,4790,69,71
11271,29334.2,3749,-1337,4790,69,71
11272,29334.2,3272,-1814,4790,66,71
11273,29334.2,2824,-2262,4790,65,71
11274,29334.2,2532,-2554,4790,64,71
11275,29334.2,2740,-2346,4790,61,71
11276,29334.2,2532,-2554,4790,64,71
11277,29334.2,2550,-2536,4790,63,71
11278,29334.2,2842,-2244,4790,65,71
11279,29334.2,2670,-2416,4790,66,71
11280,29334.2,2897,-2189,4790,64,71
11281,29334.2,2711,-2375,4790,64,71
11282,29334.2,2693,-2393,4790,65,71
11283,29334.2,3062,-2024,4790,65,71
11284,29334.2,3080,-2006,4790,62,71
11285,29334.2,3252,-1834,4790,61,71
11286,29334.2,3234,-1852,4790,64,71
11287,28747.5,3007,-2079,4790,65,71
11288,28747.5,2835,-2251,4790,66,71
11289,28747.5,3062,-2024,4790,65,71
11290,28747.5,3510,-1576,4790,66,71
11291,28747.5,3447,-1639,4790,66,71
11292,28747.5,3173,-1913,4790,68,71
11293,28747.5,3381,-1705,4790,67,71
11294,28747.5,3173,-1913,4790,68,71
11295,28747.5,2725,-2361,4790,66,71
11296,28747.5,3173,-1913,4790,68,71
11297,28747.5,3359,-1727,4790,68,71
11298,28747.5,2882,-2204,4790,63,71
11299,28747.5,3109,-1977,4790,64,71
11300,28747.5,2912,-2174,4790,64,71
11301,28747.5,2975,-2111,4790,65,71
11302,28747.5,2748,-2338,4790,65,71
11303,28747.5,2956,-2130,4790,63,71
11304,28747.5,3433,-1653,4790,67,71
11305,28747.5,3630,-1456,4790,68,71
11306,28747.5,3567,-1519,4790,70,71
11307,28747.5,3837,-1249,4790,70,71
11308,28747.5,3389,-1697,4790,68,71
11309,28747.5,3407,-1679,4790,64,71
11310,28747.5,3210,-1876,4790,64,71
11311,28747.5,3192,-1894,4790,68,71
11312,28747.5,2719,-2367,4790,63,71
11313,28747.5,3192,-1894,4790,68,71
11314,28747.5,3640,-1446,4790,69,71
11315,28747.5,3271,-1815,4790,68,71
11316,28747.5,3289,-1797,4790,68,71
11317,28747.5,3658,-1428,4790,69,71
11318,28747.5,3450,-1636,4790,69,71
11319,28747.5,3201,-1885,4790,68,71
11320,28747.5,3183,-1903,4790,68,71
11321,28747.5,2926,-2160,4790,68,71
11322,28747.5,3403,3403,4790,71,71
11323,28747.5,2926,-2160,4790,68,71
11324,28747.5,2740,-2346,4790,66,71
11325,28747.5,3217,3217,4790,71,71
11326,28747.5,3389,-1697,4790,70,71
11327,28747.5,3646,3646,4790,71,71
11328,28747.5,3169,-1917,4790,67,71
11329,28747.5,3187,-1899,4790,68,71
11330,28747.5,2917,-2169,4790,68,71
11331,28747.5,2899,-2187,4790,67,71
11332,28747.5,3148,-1938,4790,67,71
11333,28747.5,3166,-1920,4790,68,71
11334,28747.5,2994,-2092,4790,69,71
11335,28747.5,3471,-1615,4790,69,71
11336,28747.5,3534,-1552,4790,68,71
11337,28747.5,3808,-1278,4790,69,71
11338,28747.5,3745,-1341,4790,70,71
11339,28747.5,3763,-1323,4790,69,71
11340,28747.5,3286,-1800,4790,67,71
11341,28747.5,3513,-1573,4790,67,71
11342,28747.5,3286,-1800,4790,67,71
11343,28747.5,2809,-2277,4790,64,71
11344,28747.5,2791,-2295,4790,66,71
11345,28747.5,3268,-1818,4790,68,71
11346,28747.5,3745,-1341,4790,70,71
11347,28747.5,3268,-1818,4790,68,71
11348,28747.5,3465,-1621,4790,68,71
11349,28747.5,3191,-1895,4790,70,71
11350,28747.5,2899,-2187,4790,69,71
11351,28747.5,2422,-2664,4790,67,71
11352,28747.5,2053,-3033,4790,68,71
11353,28747.5,1605,-3481,4790,67,71
11354,28747.5,1879,-3207,4790,65,71
11355,28747.5,1695,-3391,4790,66,71
11356,28747.5,1903,-3183,4790,63,71
11357,28747.5,1695,-3391,4790,66,71
11358,28747.5,1222,-3864,4790,60,71
11359,28747.5,1695,-3391,4790,66,71
11360,28747.5,1879,-3207,4790,65,71
11361,28747.5,2327,-2759,4790,66,71
11362,28747.5,1879,-3207,4790,65,71
11363,28747.5,1695,-3391,4790,66,71
11364,28747.5,1468,-3618,4790,67,71
11365,28747.5,1945,-3141,4790,67,71
11366,28747.5,2117,-2969,4790,65,71
11367,28747.5,2387,-2699,4790,63,71
11368,28747.5,2405,-2681,4790,62,71
11369,28747.5,2208,-2878,4790,63,71
11370,28747.5,2405,-2681,4790,62,71
11371,28747.5,2148,-2938,4790,63,71
11372,28747.5,2517,-2569,4790,65,71
11373,28747.5,2774,-2312,4790,63,71
11374,28747.5,2756,-2330,4790,64,71
11375,28747.5,2482,-2604,4790,63,71
11376,28747.5,2310,-2776,4790,64,71
11377,28747.5,2584,-2502,4790,65,71
11378,28747.5,2387,-2699,4790,66,71
11379,28747.5,2405,-2681,4790,65,71
11380,28747.5,2591,-2495,4790,63,71
11381,28747.5,2334,-2752,4790,66,71
11382,28747.5,2591,-2495,4790,63,71
11383,28747.5,2334,-2752,4790,66,71
11384,28747.5,2506,-2580,4790,64,71
11385,28747.5,2954,-2132,4790,64,71
11386,28172.6,3211,-1875,4790,61,71
11387,28172.6,2738,-2348,4790,60,71
11388,28172.6,2489,-2597,4790,60,71
11389,28172.6,2471,-2615,4790,59,71
11390,28172.6,2534,-2552,4790,60,71
11391,28172.6,2552,-2534,4790,61,71
11392,28172.6,2366,-2720,4790,63,71
11393,28172.6,2348,-2738,4790,64,71
11394,28172.6,1979,-3107,4790,62,71
11395,28172.6,1961,-3125,4790,61,71
11396,28172.6,2145,-2941,4790,60,71
11397,28172.6,2514,-2572,4790,62,71
11398,28172.6,2987,-2099,4790,65,71
11399,28172.6,2924,-2162,4790,65,71
11400,28172.6,3121,-1965,4790,65,71
11401,28172.6,2847,-2239,4790,65,71
11402,28172.6,2663,-2423,4790,65,71
11403,28172.6,2491,-2595,4790,64,71
11404,28172.6,2014,-3072,4790,62,71
11405,28172.6,2186,-2900,4790,64,71
11406,28172.6,2370,-2716,4790,64,71
11407,28172.6,2662,-2424,4790,65,71
11408,28172.6,2490,-2596,4790,64,71
11409,28172.6,2967,-2119,4790,67,71
11410,28172.6,3153,-1933,4790,68,71
11411,28172.6,2967,-2119,4790,67,71
11412,28172.6,3153,-1933,4790,68,71
11413,28172.6,2967,-2119,4790,67,71
11414,28172.6,3153,-1933,4790,68,71
11415,28172.6,3402,-1684,4790,69,71
11416,28172.6,3153,-1933,4790,68,71
11417,28172.6,2784,-2302,4790,67,71
11418,28172.6,3011,-2075,4790,67,71
11419,28172.6,2814,-2272,4790,68,71
11420,28172.6,3291,3291,4790,71,71
11421,28172.6,2999,2999,4790,71,71
11422,28172.6,3368,3368,4790,71,71
